id;registro;nif;denominacion;ambito;seccion;actividades;fecha_constitucion;direccion_nombre_via;direccion_provincia_nombre;direccion_isla_nombre;direccion_municipio_nombre;direccion_codigo_postal;teléfono;dominio_internet;email
19667;G1/S1/19344-13/GC;_U;SOCIOCULTURAL Y JUVENIL EVANGELYN;MUNICIPAL;Sección 1 - Asociaciones;SOCIO-CULTURALES;14/03/2013;PLAZA DE LAS MARAÑUELAS - EDIFICIO DE USOS MÚLTIPLES;Las Palmas;GRAN CANARIA;MOGÁN;35120;_U;_U;_U
19669;G1/S1/19346-13/GC;_U;SOCIAL ASODISEA;INSULAR;Sección 1 - Asociaciones;DE ACCION SOCIAL;12/03/2013;C/ GRAL. PRIMO DE RIVERA, Nº 56;Las Palmas;GRAN CANARIA;INGENIO;35250;_U;_U;_U
19670;G1/S1/19347-13/GC;_U;LIBERTAD FELINA;INSULAR;Sección 1 - Asociaciones;SOBRE ANIMALES Y PLANTAS;08/03/2013;C/ FRANCISCO SERRANO, Nº 3;Las Palmas;GRAN CANARIA;INGENIO;35250;_U;_U;_U
19671;G1/S1/19348-13/GC;_U;CULTURAL COMPARSA CHIRAMAY;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;10/03/2013;C/ CÓRDOBA, Nº 45 - 2ºB;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35016;640547996;_U;vargasmedinamaria@yahoo.es
19673;G1/S1/19350-13/GC;_U;CULTURAL LA RAMA DEL VALLE;MUNICIPAL;Sección 1 - Asociaciones;DE FESTEJOS;17/03/2013;C/SANTIAGO SUÁREZ, Nº 14;Las Palmas;GRAN CANARIA;AGAETE;35489;_U;_U;_U
19674;G1/S1/19351-18/H;_U;ASOCIACION DEPORTES FRONTERA;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;C/ CR GENERAL MERESE, LOCAL 12;Santa Cruz de Tenerife;EL HIERRO;FRONTERA;38911;_U;_U;_U
19675;G1/S1/19352-13/GC;G76165067;PATRONATO DE FIESTAS LOS NARANJOS DEL VALLE DE LOS NUEVE;AUTONÓMICO;Sección 1 - Asociaciones;DE FESTEJOS;25/02/2013;C/ EXTREMADURA, Nº 12;Las Palmas;GRAN CANARIA;TELDE;35211;_U;_U;fiestaslosnaranjosv9@gmail.com
19676;G1/S1/19353-14/L;_U;DE VECINOS EL RIADERO;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;06/02/2012;C/ LAUREL, Nº 23 - LOS COCOTEROS;Las Palmas;LANZAROTE;TEGUISE;35544;_U;_U;elriadero@gmail.com
19677;G1/S1/19354-13/L;_U;CULTURAL MURGA LAS REBUSCADAS;AUTONÓMICO;Sección 1 - Asociaciones;OTRAS MUSICALES;12/03/2013;C/ ALFONSO ESPÍNOLA, Nº 26;Las Palmas;LANZAROTE;ARRECIFE;35500;_U;_U;_U
19678;G1/S1/19355-13/GC;_U;APIE SALUD Y OCIO;AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;19/03/2013;C/ OLOF PALME, Nº 2;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;_U;_U;_U;_U
19679;G1/S1/19356-13/GC;_U;SOCIAL DE YOGA Y MEDICINAS NATURALES, YOMENA;AUTONÓMICO;Sección 1 - Asociaciones;VARIAS;18/03/2013;C/ LANZAROTE, Nº 8 - BARRIO EL CRISTO;Las Palmas;GRAN CANARIA;INGENIO;35250;_U;_U;_U
19681;G1/S1/19358-13/GC;G76153543;AMPA MAIPÉS AGAETE DEL CEIP JOSÉ SÁNCHEZ Y SÁNCHEZ;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;12/03/2013;CENTRO ESCOLAR - CEIP JOSÉ SÁNCHEZ Y SÁNCHEZ;Las Palmas;GRAN CANARIA;AGAETE;_U;_U;_U;_U
19682;G1/S1/19359-13/GC;_U;CULTURAL  KEKHUT;INSULAR;Sección 1 - Asociaciones;SOCIO-CULTURALES;19/03/2013;C/ MURGA, Nº 42 - LOCAL;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35003;_U;_U;_U
19683;G1/S1/19360-13/L;_U;CULTURAL MURGA LOS ENSALITRADOS;AUTONÓMICO;Sección 1 - Asociaciones;RECREATIVAS;11/03/2013;C/ SEVILLA, Nº 36;Las Palmas;LANZAROTE;ARRECIFE;35500;_U;_U;_U
19686;G1/S1/19363-13/TF;_U;ASOCIACION DE LA ESCUELA OFICIAL DE IDIOMAS DE ICOD DE LOS VINOS-AAEOIICOD;INSULAR;Sección 1 - Asociaciones;_U;_U;CALLE ANTONIO PEREZ DIAZ Nº 22;Santa Cruz de Tenerife;TENERIFE;ICOD DE LOS VINOS;38430;922122336;_U;_U
19687;G1/S1/19364-13/TF;_U;ASOCIACION INTERGENERACIONAL VERGEL;INSULAR;Sección 1 - Asociaciones;RECREATIVAS EN GENERAL;_U;Resbala Arriba, 8;Santa Cruz de Tenerife;TENERIFE;GÜÍMAR;38560;638868183;_U;_U
19688;G1/S1/19365-13/TF;_U;ASOCIACION CULTURAL DINAMO;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE VOLGAN DE FOGO Nº 10;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38008;670783607;_U;_U
19689;G1/S1/19366-13/TF;_U;ASOCIACIÓN ATENCIÓN AYUDA REHABILITACIÓN Y COLABORACIÓN SOCIAL (AYUDA PRIORITARIA);AUTONÓMICO;Sección 1 - Asociaciones;PREVENCIÓN Y REHABILITACIÓN DE ADICCIONES PATOLÓGICAS;_U;CALLE MOISÉS ALBERTO, 1 - BAJO;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38108;659217388;_U;_U
19691;G1/S1/19368-13/TF;_U;ASOCIACION BARAKA, POR LA IGUALDAD DE GENERO;AUTONÓMICO;Sección 1 - Asociaciones;OTRAS REFERIDAS A LA MUJER;_U;CALLE TONELEROS Nº 6 -PISO 3-VDA 303;Santa Cruz de Tenerife;TENERIFE;PUERTO DE LA CRUZ;38400;677816419;_U;_U
19692;G1/S1/19369-13/TF;_U;"ASOCIACION ""SUMAK KAWSAY"": VIVIR EN PLENITUD, EN NATURALEZA Y COMUNIDAD";AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE SEIFON 61 A (ARAYA);Santa Cruz de Tenerife;TENERIFE;CANDELARIA;38540;619098893;_U;_U
19697;G1/S1/19374-13/TF;_U;LA GARZA, ASOCIACION DE BIODANZA SRT. Y EDUCACION BIOCÉNTRICA TENERIFE;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE LA GIRARLA Nº 8 - LA MARETA;Santa Cruz de Tenerife;TENERIFE;GRANADILLA DE ABONA;38612;661242406;_U;_U
19698;G1/S1/19375-13/TF;_U;ASOCIACION CULTURAL DEPORTIVA  CARACOLA ESPACIO EN MOVIMIENTO;AUTONÓMICO;Sección 1 - Asociaciones;ARTES, HUMANIDADES Y CIENCIAS SOCIALES;_U;CALLE SAN AGUSTIN Nº 5;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38201;615499281;_U;caracolaespacioenmovimiento@gmail.com
19700;G1/S1/19377-13/TF;G76599117;ASOCIACION  EL ALMENDRO PARA NIÑOS CON DISCAPACIDAD;INSULAR;Sección 1 - Asociaciones;DEFICIENCIAS Y ENFERMEDADES;_U;CALLE ELIAS ESPINOSA Nº 13- BL. 2-1º A;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38107;685862881;_U;_U
19701;G1/S1/19378-13/TF;_U;ASOCIACION PRO INFANCIA Y FAMILIA (PROINFA);AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE TENEGUIA, NUMERO 20;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38206;616325018;_U;asociacion.proinfa@gmail.com
19702;G1/S1/19379-13/TF;_U;ASOCIACION CULTURAL ANAGA 4;AUTONÓMICO;Sección 1 - Asociaciones;MUSICA POPULAR Y FOLKLORICA;_U;CALLE ANATAEL CABRERA, 4 - (CENTRO CIUDADANOS VISTAMAR);Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38320;699291840;_U;_U
19703;G1/S1/19380-13/L;_U;AGRUPACIÓN CULTURAL ARTÍSTICAS TIAS (ACUARTI);AUTONÓMICO;Sección 1 - Asociaciones;MUSICALES;14/03/2013;C/ LA LUCHADA, Nº 2;Las Palmas;LANZAROTE;TÍAS;35572;_U;_U;_U
19704;G1/S1/19381-13/F;_U;DEL PUERTITO DE CARAVANISTAS, ASCAPU;AUTONÓMICO;Sección 1 - Asociaciones;RECREATIVAS;29/03/2013;C/ PÉREZ GALDÓS, Nº 19 - 1º B;Las Palmas;FUERTEVENTURA;PÁJARA;_U;_U;_U;_U
19705;G1/S1/19382-13/L;_U;CULTURAL DE CARROCEROS LOS LLORONES;AUTONÓMICO;Sección 1 - Asociaciones;COSTUMBRISTAS Y TRADICIONES HISTORICAS;_U;CRUCERO DE BALEARES, Nº 27 - 1º DCHA.;Las Palmas;LANZAROTE;ARRECIFE;35500;_U;_U;_U
19706;G1/S1/19383-13/L;_U;CULTURAL MURGA LAS VACILONAS;AUTONÓMICO;Sección 1 - Asociaciones;RECREATIVAS;17/03/2013;C/ JULIO ROMERO DE TORRES, Nº 23;Las Palmas;LANZAROTE;ARRECIFE;35500;_U;_U;_U
19708;G1/S1/19385-13/GC;_U;CULTURAL  MUSICAL LA SONANTA CANARIA;AUTONÓMICO;Sección 1 - Asociaciones;MUSICALES;23/03/2013;C/ MAYORAZGO, Nº 26;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35005;_U;_U;_U
19711;G1/S1/19388-13/TF;_U;ASOCIACION MUSICAL Y CULTURAL ABEQUE;INSULAR;Sección 1 - Asociaciones;MUSICALES;_U;CALLE MALAGUEÑA Nº 31;Santa Cruz de Tenerife;TENERIFE;GUÍA DE ISORA;38680;610558057;_U;_U
19712;G1/S1/19389-13/TF;_U;ASOCIACION DEL MERCADILLO DEL AGRICULTOR DE SANTA URSULA;MUNICIPAL;Sección 1 - Asociaciones;CULTURALES;_U;CR. VIEJA Nº 25 LOCAL 5  (BAJO PLAZA DE LA VERA);Santa Cruz de Tenerife;TENERIFE;SANTA ÚRSULA;38390;650170921;_U;_U
19713;G1/S1/19390-13/TF;_U;ASOCIACION CULTURAL PIEDRA Y CIELO;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;_U;CALLE LONDON 4 - `PUNTILLO DEL SOL;Santa Cruz de Tenerife;TENERIFE;LA MATANZA DE ACENTEJO;38370;922302117;_U;_U
19715;G1/S1/19392-13/TF;_U;ASOCIACION CULTURAL  Y FESTIVA SEPTIEMBRE- TIGAIGA;INSULAR;Sección 1 - Asociaciones;CULTURALES;_U;CALLE TIGOTAN S/N  - BAJO PLAZA;Santa Cruz de Tenerife;TENERIFE;LOS REALEJOS;38410;"922342644; 651064538";_U;contabilidad@grupoasesortagoror.com
19716;G1/S1/19393-13/TF;_U;ASOCIACION CERTAMEN  PREMIO DE INVESTIGACION PASTOR DELGADO HERNANDEZ;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE CAMPOAMOR 6 BELLOMONTE II - 2 B;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38006;922276917;_U;_U
19717;G1/S1/19394-13/TF;_U;ASOCIACION DE VOLUNTARIOS DE AMBULANCIA MEDICA URGENTE CANARIAS;AUTONÓMICO;Sección 1 - Asociaciones;PROTECCION CIVIL;_U;AV BENITO PEREZ ARMAS Nº 17 - BL 22 PISO 3º A;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38007;681128785;_U;_U
19719;G1/S1/19396-13/GO;_U;ASOCIACION SOCIOCULTURAL LA GOMERA SE MUEVE;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES E IDEOLOGICAS;_U;CALLE CABECITO S/N;Santa Cruz de Tenerife;LA GOMERA;VALLEHERMOSO;38852;686146190;_U;_U
19720;G1/S1/19397-13/TF;_U;ASOCIACION PRAKAN MULTIAVENTURA;INSULAR;Sección 1 - Asociaciones;DEPORTIVAS, RECREATIVAS Y JOVENES;_U;CR. GENERAL TF 13 Nº 242;Santa Cruz de Tenerife;TENERIFE;TEGUESTE;28280;657950204;_U;_U
19721;G1/S1/19398-13/TF;_U;ASOCICION DE ESTUDIANTES HERREÑOS  AEHIERRO;AUTONÓMICO;Sección 1 - Asociaciones;DE ALUMNOS;_U;CALLE SAN LUCAS Nº 34 PRIMERO C;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38003;628013374;_U;aehierro@gmail.com
19722;G1/S1/19399-13/F;_U;FUERTEVENTURA DOG RESCUE;MUNICIPAL;Sección 1 - Asociaciones;SOBRE ANIMALES Y PLANTAS;17/03/2013;C/DRAGO, Nº 63 - 8;Las Palmas;FUERTEVENTURA;LA OLIVA;35660;_U;_U;info@fuerteventuradogrescue.org
19723;G1/S1/19400-13/GC;_U;CULTURAL MUSICAL RON FOREVER;AUTONÓMICO;Sección 1 - Asociaciones;MUSICALES;20/03/2013;C/ MISTER BLISSE, Nº 80;Las Palmas;GRAN CANARIA;TELDE;35200;_U;_U;jjfemo@gmail.com
19724;G1/S1/19401-13/GC;_U;CULTURAL RECREATIVA MURGA BAYFOS LOCOS;INSULAR;Sección 1 - Asociaciones;RECREATIVAS;23/03/2013;AVDA. DEL BARRANCO, Nº 41;Las Palmas;GRAN CANARIA;SAN BARTOLOMÉ DE TIRAJANA;35109;_U;_U;_U
19725;G1/S1/19402-13/TF;_U;ASOCIACION LOS ENDEMISMOS GRUPO DE ACTIVIDADES DE TIEMPO LIBRE;AUTONÓMICO;Sección 1 - Asociaciones;EXCURSIONISMO;_U;CALLE EL PORTUGUES Nº 34-PARCELA CAYAYA;Santa Cruz de Tenerife;TENERIFE;ARAFO;38509;670245792;_U;_U
19727;G1/S1/19404-13/TF;_U;ASOCIACION COMISION DE FIESTAS SAN BARTOLO EL RIO;MUNICIPAL;Sección 1 - Asociaciones;RECREATIVAS;_U;CALLE EL FRONTON Nº 2 B -EL RIO;Santa Cruz de Tenerife;TENERIFE;ARICO;38593;696176121;_U;_U
19729;G1/S1/19406-13/TF;_U;ASOCIACION SOCIOCULTURAL Y DEPORTIVA ACTIVARTE;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES E IDEOLOGICAS;_U;CALLE DOTOR ANTONIO GONZALEZ Nº 4;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38204;619694719;_U;_U
19732;G1/S1/19409-13/TF;_U;ASOCIACION DE PINTORES NATURALISTAS;INSULAR;Sección 1 - Asociaciones;RECREATIVAS EN GENERAL;_U;CENTRO CIUDADANO PEREZ SOTO - AV. EL CARDONAL S/N;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38108;667032275;_U;_U
19733;G1/S1/19410-13/TF;_U;ASOCIACION AIRSOFT OSO NEGRO;AUTONÓMICO;Sección 1 - Asociaciones;DEPORTIVAS;_U;CR. DE VALLE TABARES Nº 42 BAJO;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38320;_U;_U;_U
19734;G1/S1/19411-13/TF;_U;AOSCIACION FENIX-PO6 AIRSOFT;INSULAR;Sección 1 - Asociaciones;RECREATIVAS EN GENERAL;_U;CALLE CORONEL GORRIN Nº 64 - TAMAIMO;Santa Cruz de Tenerife;TENERIFE;SANTIAGO DEL TEIDE;_U;610776587;_U;_U
19735;G1/S1/19412-13/TF;_U;ASOCIACION CULTURAL MENCEY ROMANTICO;AUTONÓMICO;Sección 1 - Asociaciones;OTRAS MUSICALES;_U;CALLE EL SIMON Nº 7;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38111;600050430;_U;_U
19736;G1/S1/19413-18/TF;_U;ASOCIACION DINAC DINAMIZACION EN ACCION;AUTONÓMICO;Sección 1 - Asociaciones;DERECHOS HUMANOS;_U;CALLE CAMINO DE CANDELARIA Nº 48- CASA DE LA JUVENTUD, EL CHORRILLO;Santa Cruz de Tenerife;TENERIFE;EL ROSARIO;38109;686208994;_U;_U
19737;G1/S1/19414-13/TF;_U;ASOCICION CULTURAL FIESTAS DEL COBRE DE LA VICTORIA DE ACENTEJO;MUNICIPAL;Sección 1 - Asociaciones;SOCIO-CULTURALES;_U;CALLE SAN ANTONIO Nº 28 A;Santa Cruz de Tenerife;TENERIFE;LA VICTORIA DE ACENTEJO;38380;600201932, 922581425;_U;yulisadaniel@hotmail.com
19738;G1/S1/19415-13/TF;_U;ASOCIACION ATLAN (ASOCIACION DE TIEMPO LIBRE Y ACTIVIDADES EN LA NATURALEZA);INSULAR;Sección 1 - Asociaciones;SOCIO-CULTURALES;_U;CASA DE LA CULTURA DE CHARCO DEL PINO- CALLE ACERO S/N;Santa Cruz de Tenerife;TENERIFE;GRANADILLA DE ABONA;38595;678112117;_U;_U
19741;G1/S1/19418-13/TF;_U;"ASOCICION PROCEAF ""ASOCIACION PRO CENTRO DE DIA TERAPEUTICO PARA ENFERMOS DE ALZHEIMER OTRAS DEMENCIAS Y SUS FAMILIARES""";INSULAR;Sección 1 - Asociaciones;DEFICIENCIAS Y ENFERMEDADES;_U;CR. VIEJA Nº 56;Santa Cruz de Tenerife;TENERIFE;SANTA ÚRSULA;38390;692418831;_U;_U
19743;G1/S1/19420-13/TF;_U;ASOCIACION CULTURAL LA ZARJA;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;_U;C/ ESTANISLAO BROTONS POVEDA, Nº 1, BLOQ A PORTAL A, 3º B;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
19744;G1/S1/19421-13/TF;_U;ASOCIACION CANARIAS SOCIO-CULTURAL NUEVOS TIEMPOS;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE FRANCISCO BELLO Nº 54-BARRIO DE LA CANDELARIA-LA CUESTA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38320;658820738;_U;_U
19746;G1/S1/19423-13/GC;76152842;DE AYUDA HUMANITARIA YOLIHUANI;AUTONÓMICO;Sección 1 - Asociaciones;HUMANITARIAS CON PROYECCION EN EL EXTRANJERO;20/03/2013;"C/ LOS GUANILES, Nº 21 ""DUPLEX 52""  - SANTA LUCIA DE TIRAJANA -";Las Palmas;GRAN CANARIA;SANTA LUCÍA;35110;_U;_U;sandra@yolihuani.org
19747;G1/S2/14184-13/GC;_U;FEDERACIÓN DE COLECTIVOS DE TELDE FEDECTELDE;MUNICIPAL;Sección 2 - Federaciones;VECINOS;04/01/2013;TRASERA C/IDOLO DE TARA, LOCAL 15 - VALLE DE JINAMAR;Las Palmas;GRAN CANARIA;TELDE;35220;_U;_U;_U
19748;G1/S1/19424-13/GC;_U;JUVENIL SKYALD;AUTONÓMICO;Sección 1 - Asociaciones;JÓVENES;26/03/2013;C/ EL CRUCE, Nº 5;Las Palmas;GRAN CANARIA;LA ALDEA DE SAN NICOLÁS;35470;_U;_U;_U
19749;G1/S1/19425-13/L;_U;CULTURAL MURGA LAS TUNANTONAS;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;19/03/2013;C/ VILLANUEVA, Nº 11 - LA VEGUETA;Las Palmas;LANZAROTE;TINAJO;35560;_U;_U;_U
19750;G1/S1/19426-13/GC;_U;CULTURAL Y RECREATIVA, LOARA;MUNICIPAL;Sección 1 - Asociaciones;CULTURALES;04/04/2013;C/SALAMANCA, Nº 135, SALON PARROQUIAL;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35016;_U;_U;_U
19752;G1/S1/19428-13/GC;_U;FORO ABIERTO PARA EL ESTUDIO DEL DERECHO (FAED);AUTONÓMICO;Sección 1 - Asociaciones;DE PROFESIONALES;04/04/2013;C/ FRANCISCO CHUECA, Nº 8 - BAJO A-1;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35013;_U;_U;_U
19753;G1/S1/19429-13/GC;_U;CANARIAS CIVICA, EUROAMERICANA;AUTONÓMICO;Sección 1 - Asociaciones;IDEOLOGICAS;07/04/2013;C/ VICTOR HUGO, Nº 6 - 1º B;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35005;_U;_U;_U
19754;G2/S1/474-13/GC;_U;ONG NUTRICION SIN FRONTERAS;NACIONAL;Sección 1 - Asoc. Nacionales/Extranjeras;_U;_U;C/ DR. PASTEUR, S/N, UNIVERSIDAD DE LAS PALMAS DE G.C. - EDIFICIO CIENCIAS DE LA SALUD;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35016;_U;_U;_U
19755;G1/S1/19430-13/TF;_U;"ASOCIACION ""AMIGOS EN DEFENSA DE AJABO""";INSULAR;Sección 1 - Asociaciones;_U;_U;SUBIDA LA CONCEPCION Nº 149 - LOS PASITOS;Santa Cruz de Tenerife;TENERIFE;ADEJE;38670;670811697;_U;_U
19757;G1/S1/19432-13/L;_U;CULTURAL Y RECREATIVA DE AUTOCARAVANAS POR LANZAROTE (ACRAL);AUTONÓMICO;Sección 1 - Asociaciones;DEPORTIVAS, RECREATIVAS Y JOVENES;23/03/2013;C/ ESCARDILLO, Nº 37;Las Palmas;LANZAROTE;ARRECIFE;35500;_U;_U;_U
19758;G1/S1/19433-13/L;G76153121;"CULTURAL  ""COMPARSA LOS YAISEROS""";AUTONÓMICO;Sección 1 - Asociaciones;DEPORTIVAS, RECREATIVAS Y JOVENES;25/03/2013;C/ EL VERODE, Nº 3;Las Palmas;LANZAROTE;YAIZA;35570;_U;_U;losyaiseroscomparsa@gmail.com
19759;G2/S1/475-13/GC;_U;CLUB ESPAÑOL DEL STAFFORDSHIRE BULL TERRIER;NACIONAL;Sección 1 - Asoc. Nacionales/Extranjeras;_U;_U;C/ MOYA, Nº 75;Las Palmas;GRAN CANARIA;SANTA MARÍA DE GUÍA;35450;_U;_U;_U
19761;G1/S1/19434-13/GC;_U;TELDESOCIAL LA ROSA, TELSORO;AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;06/04/2013;C/ PABLO HERNÁNDEZ, Nº 6 - PTA. 4;Las Palmas;GRAN CANARIA;TELDE;35200;_U;_U;_U
19762;G1/S1/19435-13/TF;G76616291;ASOCIACION DE MAYORES EL CARMEN DE ABADES;MUNICIPAL;Sección 1 - Asociaciones;TERCERA EDAD;_U;AVENIDA OCIRA, POLIDEPORTIVO DE ABADES;Santa Cruz de Tenerife;TENERIFE;ARICO;38588;"619453163; 619740622";_U;"isidrohernandez@hotmail.com; 48pedroglez@gmail.com"
19763;G1/S1/19436-13/TF;_U;ASOCIACION MUJERES DE BLANCO POR LA IGUALDAD;INSULAR;Sección 1 - Asociaciones;OTRAS REFERIDAS A LA MUJER;_U;CALLE MANUEL BELLO RAMOS Nº 13 --EDIF. PISO 3 PTA 25;Santa Cruz de Tenerife;TENERIFE;ADEJE;_U;660070808;_U;_U
19766;G1/S1/19439-13/GC;_U;HUMANITARIA AZA ROJA CANARIA;AUTONÓMICO;Sección 1 - Asociaciones;ASISTENCIALES EN GENERAL;02/02/2013;C/ GUANABOA, S/N;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35016;_U;_U;_U
19767;G1/S1/19440-13/GO;G76614783;ASOCIACION DEL CARNAVAL MURGA LAS GUASONAS DE LA LOMADA;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CAMINO LOMO DEL CLAVO Nº 7;Santa Cruz de Tenerife;LA GOMERA;SAN SEBASTIÁN DE LA GOMERA;38800;636470292;_U;_U
19768;G1/S1/19441-13/TF;_U;ASOCIACION CLUB MEDICAL THC (CANNABIS);AUTONÓMICO;Sección 1 - Asociaciones;NATURISMO Y MEDICINAS ALTERNATIVAS;_U;Paraje Mojón del Poniente, s/n - CC. Verónicas II . Local 35;Santa Cruz de Tenerife;TENERIFE;ARONA;38660;663755616;_U;_U
19770;G1/S1/19443-13/TF;_U;ASOCIACION COMISION DE FIESTAS VIRGEN DEL CARMEN ABADES;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;_U;CALLE BIENVENIDA Nº 8 - ABADES;Santa Cruz de Tenerife;TENERIFE;ARICO;38588;699101092;_U;_U
19771;G1/S1/19444-13/TF;G76598804;ASOCIACION CULTURAL K'NADUM;INSULAR;Sección 1 - Asociaciones;MUSICALES;_U;CR, GENERAL Nº 130 TF 657 CABO BLANCO;Santa Cruz de Tenerife;TENERIFE;ARONA;38627;620967270;_U;_U
19772;G1/S1/19445-13/TF;_U;ASOCIACION DEPORTIVA G&R WING-TSUN;AUTONÓMICO;Sección 1 - Asociaciones;OTROS;_U;c/ AYOZE, 21;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38205;609711848;_U;_U
19774;G1/S1/19447-13/L;_U;SOCIO CULTURAL PUEBLO DE GUIR EN CANARIAS (GUIR);AUTONÓMICO;Sección 1 - Asociaciones;REFERIDAS A PAISES EXTRANJEROS;22/03/2013;AVDA LOS LIRIOS I, BLOQUE 14, 1º C;Las Palmas;LANZAROTE;TÍAS;35550;_U;_U;_U
19775;G1/S1/19448-13/L;_U;CULTURAL MUSICAL TIENES TALENTO;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;11/04/2013;C/ NAVARRA, Nº 14;Las Palmas;LANZAROTE;ARRECIFE;35500;_U;_U;_U
19776;G1/S1/19449-13/F;_U;DE AMIGOS DEL CANTO DE MORRO DEL JABLE;INSULAR;Sección 1 - Asociaciones;OTRAS MUSICALES;04/03/2013;C/ ABUBILLA, Nº 20;Las Palmas;FUERTEVENTURA;PÁJARA;35625;_U;_U;_U
19777;G1/S1/19450-13/GC;_U;AMPA VALENCIA 2013 DEL CEIP VALENCIA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;02/04/2013;C/ HOYA AYALA, S/N;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35018;_U;_U;_U
19778;G1/S1/19451-13/GC;_U;SOCIOEDUCATIVA ZAHIR;AUTONÓMICO;Sección 1 - Asociaciones;DE ACCION SOCIAL;16/04/2013;C/ LUIS BENÍTEZ INGLOTT, Nº 24, 7º W;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35011;_U;DOMICILIO ANTERIOR: CAMINO PINO SANTO ALTO, Nº 29, SANTA BRÍGIDA (CP 35309);_U
19780;G1/S1/19453-13/TF;_U;ASOCIACION GRANJA ORGANICA SAN BORONDON;AUTONÓMICO;Sección 1 - Asociaciones;OTRAS DEFENSA DE LA NATURALEZA;_U;CALLE LOS MURRIONES Nº 1;Santa Cruz de Tenerife;TENERIFE;ARICO;38580;679968951;_U;_U
19784;G1/S1/19457-13/TF;_U;ASOCIACION  SOCIOCULTURAL SONIDO VIRTUAL RADIO;INSULAR;Sección 1 - Asociaciones;"JÓVENES; MEDIOS DE COMUNICACION Y ESPECTACULOS";_U;CALLE EL TRILLO Nº 15;Santa Cruz de Tenerife;TENERIFE;GRANADILLA DE ABONA;38600;608159855;_U;_U
